"","edgeuid","weekday","total_trips"
"90255",153831751,"Sat",45
"90256",153831755,"Sun",590
"90257",153831755,"Mon",45
"90258",153831755,"Tue",5
"90259",153831755,"Wed",30
"90260",153831755,"Thu",50
"90261",153831755,"Fri",25
"90262",153831755,"Sat",65
"90263",153831756,"Sun",10
"90264",153831757,"Sun",570
"90265",153831757,"Mon",50
"90266",153831757,"Tue",5
"90267",153831757,"Wed",30
"90268",153831757,"Thu",45
"90269",153831757,"Fri",20
"90270",153831757,"Sat",70
"90271",153831758,"Sun",5
"90272",153831758,"Mon",20
"90273",153831758,"Wed",5
"90274",153831758,"Thu",15
"90275",153831758,"Fri",5
"90276",153831758,"Sat",5
"90277",153831765,"Sun",570
"90278",153831765,"Mon",20
"90279",153831765,"Wed",25
"90280",153831765,"Thu",25
"90281",153831765,"Fri",15
"90282",153831765,"Sat",65
"90283",153831766,"Sun",570
"90284",153831766,"Mon",20
"90285",153831766,"Wed",25
"90286",153831766,"Thu",25
"90287",153831766,"Fri",15
"90288",153831766,"Sat",65
"90289",153831770,"Sun",565
"90290",153831770,"Mon",15
"90291",153831770,"Wed",25
"90292",153831770,"Thu",20
"90293",153831770,"Fri",15
"90294",153831770,"Sat",65
"90295",153831772,"Sun",565
"90296",153831772,"Mon",15
"90297",153831772,"Wed",25
"90298",153831772,"Thu",20
"90299",153831772,"Fri",15
"90300",153831772,"Sat",65
"90301",153831773,"Sun",45
"90302",153831773,"Mon",50
"90303",153831773,"Tue",10
"90304",153831773,"Wed",5
"90305",153831773,"Thu",30
"90306",153831773,"Fri",35
"90307",153831773,"Sat",65
"90308",153831774,"Sun",40
"90309",153831774,"Mon",45
"90310",153831774,"Tue",10
"90311",153831774,"Wed",5
"90312",153831774,"Thu",35
"90313",153831774,"Fri",30
"90314",153831774,"Sat",60
"90315",153831775,"Sun",50
"90316",153831775,"Mon",50
"90317",153831775,"Tue",10
"90318",153831775,"Wed",5
"90319",153831775,"Thu",35
"90320",153831775,"Fri",35
"90321",153831775,"Sat",65
"90322",153831787,"Sun",565
"90323",153831787,"Mon",15
"90324",153831787,"Wed",25
"90325",153831787,"Thu",20
"90326",153831787,"Fri",15
"90327",153831787,"Sat",65
"90328",153831788,"Sun",550
"90329",153831788,"Mon",15
"90330",153831788,"Wed",20
"90331",153831788,"Thu",25
"90332",153831788,"Fri",15
"90333",153831788,"Sat",50
"90334",153831792,"Sun",570
"90335",153831792,"Mon",15
"90336",153831792,"Wed",25
"90337",153831792,"Thu",25
"90338",153831792,"Fri",15
"90339",153831792,"Sat",60
"90340",153831797,"Sun",50
"90341",153831797,"Mon",50
"90342",153831797,"Tue",10
"90343",153831797,"Wed",5
"90344",153831797,"Thu",35
"90345",153831797,"Fri",35
"90346",153831797,"Sat",65
"90347",153831807,"Sun",45
"90348",153831807,"Mon",55
"90349",153831807,"Tue",10
"90350",153831807,"Wed",5
"90351",153831807,"Thu",35
"90352",153831807,"Fri",40
"90353",153831807,"Sat",65
"90354",153831809,"Tue",5
"90355",153831814,"Tue",5
"90356",153831815,"Sun",50
"90357",153831815,"Mon",55
"90358",153831815,"Tue",5
"90359",153831815,"Wed",5
"90360",153831815,"Thu",35
"90361",153831815,"Fri",40
"90362",153831815,"Sat",65
"90363",153831816,"Sun",45
"90364",153831816,"Mon",55
"90365",153831816,"Tue",5
"90366",153831816,"Wed",5
"90367",153831816,"Thu",35
"90368",153831816,"Fri",40
"90369",153831816,"Sat",65
"90370",153831817,"Sat",5
"90371",153831818,"Sun",55
"90372",153831818,"Mon",50
"90373",153831818,"Tue",10
"90374",153831818,"Wed",5
"90375",153831818,"Thu",35
"90376",153831818,"Fri",40
"90377",153831818,"Sat",65
"90378",153831820,"Sun",45
"90379",153831820,"Mon",55
"90380",153831820,"Tue",5
"90381",153831820,"Wed",5
"90382",153831820,"Thu",35
"90383",153831820,"Fri",40
"90384",153831820,"Sat",55
"90385",153831821,"Sun",45
"90386",153831821,"Mon",55
"90387",153831821,"Tue",5
"90388",153831821,"Wed",5
"90389",153831821,"Thu",35
"90390",153831821,"Fri",40
"90391",153831821,"Sat",55
"90392",153831825,"Sun",570
"90393",153831825,"Mon",15
"90394",153831825,"Wed",25
"90395",153831825,"Thu",25
"90396",153831825,"Fri",15
"90397",153831825,"Sat",60
"90398",153831831,"Sun",570
"90399",153831831,"Mon",15
"90400",153831831,"Wed",25
"90401",153831831,"Thu",25
"90402",153831831,"Fri",15
"90403",153831831,"Sat",55
"90404",153831840,"Tue",5
"90405",153831841,"Tue",5
"90406",153831855,"Tue",5
"90407",153831856,"Sun",565
"90408",153831856,"Mon",15
"90409",153831856,"Wed",25
"90410",153831856,"Thu",25
"90411",153831856,"Fri",15
"90412",153831856,"Sat",55
"90413",153831857,"Tue",5
"90414",153831860,"Sun",560
"90415",153831860,"Mon",15
"90416",153831860,"Wed",25
"90417",153831860,"Thu",20
"90418",153831860,"Fri",15
"90419",153831860,"Sat",55
"90420",153831861,"Sun",15
"90421",153831861,"Mon",15
"90422",153831861,"Tue",5
"90423",153831861,"Sat",20
"90424",153831863,"Sun",20
"90425",153831863,"Mon",5
"90426",153831863,"Thu",5
"90427",153831863,"Sat",10
"90428",153831866,"Sun",45
"90429",153831866,"Mon",30
"90430",153831866,"Tue",5
"90431",153831866,"Thu",10
"90432",153831866,"Sat",35
"90433",153831870,"Sun",45
"90434",153831870,"Mon",35
"90435",153831870,"Tue",10
"90436",153831870,"Wed",10
"90437",153831870,"Thu",10
"90438",153831870,"Sat",35
"90439",153831872,"Sun",45
"90440",153831872,"Mon",35
"90441",153831872,"Tue",10
"90442",153831872,"Wed",10
"90443",153831872,"Thu",10
"90444",153831872,"Sat",35
"90445",153831876,"Sun",50
"90446",153831876,"Mon",35
"90447",153831876,"Tue",15
"90448",153831876,"Wed",10
"90449",153831876,"Thu",15
"90450",153831876,"Fri",5
"90451",153831876,"Sat",35
"90452",153831882,"Sun",575
"90453",153831882,"Mon",45
"90454",153831882,"Tue",20
"90455",153831882,"Wed",30
"90456",153831882,"Thu",30
"90457",153831882,"Fri",20
"90458",153831882,"Sat",90
"90459",153831914,"Sun",40
"90460",153831914,"Mon",10
"90461",153831914,"Tue",10
"90462",153831914,"Wed",5
"90463",153831914,"Thu",25
"90464",153831914,"Fri",25
"90465",153831914,"Sat",65
"90466",153831915,"Sun",40
"90467",153831915,"Mon",10
"90468",153831915,"Tue",10
"90469",153831915,"Thu",25
"90470",153831915,"Fri",25
"90471",153831915,"Sat",65
"90472",153831916,"Sun",40
"90473",153831916,"Mon",10
"90474",153831916,"Tue",10
"90475",153831916,"Thu",25
"90476",153831916,"Fri",25
"90477",153831916,"Sat",65
"90478",153831919,"Sun",40
"90479",153831919,"Mon",10
"90480",153831919,"Tue",10
"90481",153831919,"Thu",20
"90482",153831919,"Fri",25
"90483",153831919,"Sat",65
"90484",153831920,"Sun",105
"90485",153831920,"Mon",75
"90486",153831920,"Tue",35
"90487",153831920,"Wed",25
"90488",153831920,"Thu",55
"90489",153831920,"Fri",85
"90490",153831920,"Sat",150
"90491",153831922,"Sun",45
"90492",153831922,"Mon",45
"90493",153831922,"Tue",5
"90494",153831922,"Wed",5
"90495",153831922,"Thu",35
"90496",153831922,"Fri",40
"90497",153831922,"Sat",55
"90498",153831925,"Sun",45
"90499",153831925,"Mon",50
"90500",153831925,"Tue",5
"90501",153831925,"Wed",10
"90502",153831925,"Thu",40
"90503",153831925,"Fri",40
"90504",153831925,"Sat",60
"90505",153831930,"Sun",55
"90506",153831930,"Mon",50
"90507",153831930,"Tue",5
"90508",153831930,"Wed",10
"90509",153831930,"Thu",35
"90510",153831930,"Fri",35
"90511",153831930,"Sat",55
"90512",153831932,"Sun",50
"90513",153831932,"Mon",45
"90514",153831932,"Tue",5
"90515",153831932,"Wed",10
"90516",153831932,"Thu",45
"90517",153831932,"Fri",40
"90518",153831932,"Sat",70
"90519",153831938,"Sun",50
"90520",153831938,"Mon",50
"90521",153831938,"Tue",5
"90522",153831938,"Wed",10
"90523",153831938,"Thu",40
"90524",153831938,"Fri",40
"90525",153831938,"Sat",65
"90526",153831942,"Sun",50
"90527",153831942,"Mon",50
"90528",153831942,"Tue",5
"90529",153831942,"Wed",10
"90530",153831942,"Thu",40
"90531",153831942,"Fri",40
"90532",153831942,"Sat",65
"90533",153831945,"Sun",50
"90534",153831945,"Mon",45
"90535",153831945,"Tue",5
"90536",153831945,"Wed",10
"90537",153831945,"Thu",40
"90538",153831945,"Fri",40
"90539",153831945,"Sat",65
"90540",153831946,"Sun",40
"90541",153831946,"Mon",5
"90542",153831946,"Tue",10
"90543",153831946,"Wed",5
"90544",153831946,"Thu",15
"90545",153831946,"Fri",40
"90546",153831946,"Sat",85
"90547",153831947,"Sun",40
"90548",153831947,"Mon",5
"90549",153831947,"Tue",10
"90550",153831947,"Wed",5
"90551",153831947,"Thu",15
"90552",153831947,"Fri",40
"90553",153831947,"Sat",85
"90554",153831950,"Sun",115
"90555",153831950,"Mon",30
"90556",153831950,"Tue",35
"90557",153831950,"Wed",25
"90558",153831950,"Thu",65
"90559",153831950,"Fri",60
"90560",153831950,"Sat",125
"90561",153831951,"Sun",125
"90562",153831951,"Mon",30
"90563",153831951,"Tue",40
"90564",153831951,"Wed",30
"90565",153831951,"Thu",65
"90566",153831951,"Fri",60
"90567",153831951,"Sat",125
"90568",153831952,"Sat",5
"90569",153831954,"Sat",5
"90570",153831956,"Sun",25
"90571",153831956,"Mon",40
"90572",153831956,"Tue",15
"90573",153831956,"Wed",5
"90574",153831956,"Thu",50
"90575",153831956,"Fri",25
"90576",153831956,"Sat",70
"90577",153831957,"Sun",50
"90578",153831957,"Mon",45
"90579",153831957,"Tue",10
"90580",153831957,"Wed",10
"90581",153831957,"Thu",40
"90582",153831957,"Fri",40
"90583",153831957,"Sat",65
"90584",153831958,"Sat",5
"90585",153831959,"Sat",5
"90586",153831962,"Sun",115
"90587",153831962,"Mon",80
"90588",153831962,"Tue",45
"90589",153831962,"Wed",35
"90590",153831962,"Thu",80
"90591",153831962,"Fri",60
"90592",153831962,"Sat",185
"90593",153831963,"Sun",25
"90594",153831963,"Mon",45
"90595",153831963,"Tue",15
"90596",153831963,"Wed",5
"90597",153831963,"Thu",50
"90598",153831963,"Fri",25
"90599",153831963,"Sat",75
"90600",153831964,"Sun",30
"90601",153831964,"Tue",15
"90602",153831964,"Wed",5
"90603",153831964,"Thu",10
"90604",153831964,"Fri",35
"90605",153831964,"Sat",90
"90606",153831965,"Sun",30
"90607",153831965,"Tue",15
"90608",153831965,"Wed",5
"90609",153831965,"Thu",10
"90610",153831965,"Fri",35
"90611",153831965,"Sat",85
"90612",153831966,"Sun",100
"90613",153831966,"Mon",15
"90614",153831966,"Tue",35
"90615",153831966,"Wed",25
"90616",153831966,"Thu",50
"90617",153831966,"Fri",50
"90618",153831966,"Sat",130
"90619",153831971,"Sun",5
"90620",153831971,"Mon",5
"90621",153831973,"Sun",15
"90622",153831973,"Mon",5
"90623",153831973,"Sat",10
"90624",153831974,"Sun",10
"90625",153831974,"Mon",5
"90626",153831976,"Sun",5
"90627",153831977,"Sun",5
"90628",153831979,"Fri",5
"90629",153831980,"Sun",40
"90630",153831980,"Mon",10
"90631",153831980,"Tue",10
"90632",153831980,"Wed",5
"90633",153831980,"Thu",15
"90634",153831980,"Fri",40
"90635",153831980,"Sat",85
"90636",153831985,"Sun",40
"90637",153831985,"Mon",10
"90638",153831985,"Tue",10
"90639",153831985,"Wed",5
"90640",153831985,"Thu",15
"90641",153831985,"Fri",30
"90642",153831985,"Sat",70
"90643",153831987,"Tue",5
"90644",153831991,"Tue",5
"90645",153831995,"Sun",40
"90646",153831995,"Mon",10
"90647",153831995,"Tue",5
"90648",153831995,"Wed",5
"90649",153831995,"Thu",15
"90650",153831995,"Fri",30
"90651",153831995,"Sat",70
"90652",153832001,"Tue",5
"90653",153832002,"Tue",5
"90654",153832003,"Tue",10
"90655",153832004,"Sun",40
"90656",153832004,"Mon",10
"90657",153832004,"Tue",5
"90658",153832004,"Wed",5
"90659",153832004,"Thu",15
"90660",153832004,"Fri",30
"90661",153832004,"Sat",70
"90662",153832006,"Sun",40
"90663",153832006,"Mon",10
"90664",153832006,"Tue",10
"90665",153832006,"Wed",5
"90666",153832006,"Thu",15
"90667",153832006,"Fri",30
"90668",153832006,"Sat",70
"90669",153832010,"Sun",100
"90670",153832010,"Mon",30
"90671",153832010,"Tue",35
"90672",153832010,"Wed",25
"90673",153832010,"Thu",50
"90674",153832010,"Fri",50
"90675",153832010,"Sat",100
"90676",153832021,"Sun",70
"90677",153832021,"Mon",30
"90678",153832021,"Tue",20
"90679",153832021,"Wed",5
"90680",153832021,"Thu",55
"90681",153832021,"Fri",25
"90682",153832021,"Sat",80
"90683",153832022,"Sun",20
"90684",153832022,"Mon",15
"90685",153832022,"Tue",5
"90686",153832022,"Wed",10
"90687",153832022,"Sat",20
"90688",153832028,"Sun",55
"90689",153832028,"Mon",50
"90690",153832028,"Tue",15
"90691",153832028,"Wed",5
"90692",153832028,"Thu",60
"90693",153832028,"Fri",20
"90694",153832028,"Sat",85
"90695",153832029,"Sun",60
"90696",153832029,"Mon",65
"90697",153832029,"Tue",15
"90698",153832029,"Wed",5
"90699",153832029,"Thu",65
"90700",153832029,"Fri",25
"90701",153832029,"Sat",95
"90702",153832030,"Sun",75
"90703",153832030,"Mon",65
"90704",153832030,"Tue",20
"90705",153832030,"Wed",5
"90706",153832030,"Thu",60
"90707",153832030,"Fri",45
"90708",153832030,"Sat",90
"90709",153832031,"Sun",10
"90710",153832031,"Wed",5
"90711",153832031,"Sat",5
"90712",153832032,"Sun",15
"90713",153832032,"Mon",15
"90714",153832032,"Tue",5
"90715",153832032,"Thu",5
"90716",153832036,"Sun",5
"90717",153832037,"Sun",5
"90718",153832038,"Sun",50
"90719",153832038,"Mon",35
"90720",153832038,"Tue",10
"90721",153832038,"Wed",10
"90722",153832038,"Thu",15
"90723",153832038,"Sat",35
"90724",153832041,"Sun",60
"90725",153832041,"Mon",35
"90726",153832041,"Tue",10
"90727",153832041,"Wed",15
"90728",153832041,"Thu",20
"90729",153832041,"Fri",5
"90730",153832041,"Sat",40
"90731",153832042,"Sun",20
"90732",153832042,"Mon",15
"90733",153832042,"Tue",15
"90734",153832042,"Wed",5
"90735",153832042,"Thu",25
"90736",153832042,"Fri",20
"90737",153832042,"Sat",60
"90738",153832044,"Sun",20
"90739",153832044,"Mon",15
"90740",153832044,"Tue",15
"90741",153832044,"Wed",5
"90742",153832044,"Thu",25
"90743",153832044,"Fri",20
"90744",153832044,"Sat",60
"90745",153832045,"Fri",5
"90746",153832046,"Sun",5
"90747",153832047,"Sun",5
"90748",153832048,"Sun",5
"90749",153832049,"Sun",5
"90750",153832050,"Sun",5
"90751",153832059,"Tue",5
"90752",153832060,"Sun",40
"90753",153832060,"Mon",10
"90754",153832060,"Tue",10
"90755",153832060,"Wed",5
"90756",153832060,"Thu",15
"90757",153832060,"Fri",30
"90758",153832060,"Sat",65
"90759",153832062,"Sun",40
"90760",153832062,"Mon",5
"90761",153832062,"Tue",10
"90762",153832062,"Wed",10
"90763",153832062,"Thu",10
"90764",153832062,"Fri",30
"90765",153832062,"Sat",50
"90766",153832063,"Sun",105
"90767",153832063,"Mon",35
"90768",153832063,"Tue",35
"90769",153832063,"Wed",30
"90770",153832063,"Thu",50
"90771",153832063,"Fri",55
"90772",153832063,"Sat",105
"90773",153832110,"Sun",5
"90774",153832112,"Sun",10
"90775",153832113,"Sun",10
"90776",153832132,"Fri",5
"90777",153832132,"Sat",15
"90778",153832134,"Sun",5
"90779",153832134,"Fri",5
"90780",153832134,"Sat",15
"90781",153832136,"Fri",5
"90782",153832136,"Sat",5
"90783",153832137,"Fri",5
"90784",153832138,"Sun",5
"90785",153832139,"Sun",575
"90786",153832139,"Mon",45
"90787",153832139,"Tue",20
"90788",153832139,"Wed",30
"90789",153832139,"Thu",30
"90790",153832139,"Fri",20
"90791",153832139,"Sat",90
"90792",153832141,"Sun",575
"90793",153832141,"Mon",45
"90794",153832141,"Tue",20
"90795",153832141,"Wed",30
"90796",153832141,"Thu",30
"90797",153832141,"Fri",20
"90798",153832141,"Sat",85
"90799",153832143,"Sun",575
"90800",153832143,"Mon",45
"90801",153832143,"Tue",20
"90802",153832143,"Wed",30
"90803",153832143,"Thu",30
"90804",153832143,"Fri",20
"90805",153832143,"Sat",85
"90806",153832152,"Sun",10
"90807",153832154,"Sun",5
"90808",153832155,"Sun",5
"90809",153832157,"Sun",5
"90810",153832162,"Sun",5
"90811",153832162,"Fri",5
"90812",153832162,"Sat",15
"90813",153832163,"Sun",5
"90814",153832163,"Fri",5
"90815",153832163,"Sat",15
"90816",153832164,"Sun",10
"90817",153832164,"Fri",5
"90818",153832164,"Sat",15
"90819",153832165,"Sun",10
"90820",153832165,"Fri",5
"90821",153832165,"Sat",15
"90822",153832166,"Sun",5
"90823",153832166,"Fri",5
"90824",153832166,"Sat",15
"90825",153832167,"Sun",5
"90826",153832167,"Fri",5
"90827",153832167,"Sat",15
"90828",153832171,"Sun",5
"90829",153832171,"Fri",5
"90830",153832171,"Sat",15
"90831",153832172,"Sun",5
"90832",153832172,"Fri",5
"90833",153832172,"Sat",15
"90834",153832187,"Fri",5
"90835",153832188,"Fri",5
"90836",153832194,"Fri",5
"90837",153832195,"Fri",5
"90838",153832196,"Fri",5
"90839",153832200,"Fri",5
"90840",153832202,"Fri",5
"90841",153832209,"Fri",5
"90842",153832213,"Sun",20
"90843",153832213,"Mon",15
"90844",153832213,"Tue",15
"90845",153832213,"Wed",5
"90846",153832213,"Thu",25
"90847",153832213,"Fri",20
"90848",153832213,"Sat",60
"90849",153832216,"Sun",20
"90850",153832216,"Mon",15
"90851",153832216,"Tue",15
"90852",153832216,"Wed",5
"90853",153832216,"Thu",25
"90854",153832216,"Fri",20
"90855",153832216,"Sat",60
"90856",153832217,"Sun",55
"90857",153832217,"Mon",20
"90858",153832217,"Tue",30
"90859",153832217,"Wed",40
"90860",153832217,"Thu",50
"90861",153832217,"Fri",55
"90862",153832217,"Sat",110
"90863",153832221,"Sun",20
"90864",153832221,"Mon",15
"90865",153832221,"Tue",15
"90866",153832221,"Wed",5
"90867",153832221,"Thu",25
"90868",153832221,"Fri",20
"90869",153832221,"Sat",60
"90870",153832222,"Sun",20
"90871",153832222,"Mon",15
"90872",153832222,"Tue",15
"90873",153832222,"Wed",5
"90874",153832222,"Thu",25
"90875",153832222,"Fri",20
"90876",153832222,"Sat",60
"90877",153832227,"Sun",580
"90878",153832227,"Mon",40
"90879",153832227,"Tue",20
"90880",153832227,"Wed",30
"90881",153832227,"Thu",30
"90882",153832227,"Fri",20
"90883",153832227,"Sat",85
"90884",153832237,"Sun",20
"90885",153832237,"Mon",15
"90886",153832237,"Tue",15
"90887",153832237,"Wed",5
"90888",153832237,"Thu",25
"90889",153832237,"Fri",20
"90890",153832237,"Sat",60
"90891",153832239,"Sun",20
"90892",153832239,"Mon",15
"90893",153832239,"Tue",15
"90894",153832239,"Wed",5
"90895",153832239,"Thu",25
"90896",153832239,"Fri",20
"90897",153832239,"Sat",60
"90898",153832241,"Sun",20
"90899",153832241,"Mon",15
"90900",153832241,"Tue",15
"90901",153832241,"Wed",5
"90902",153832241,"Thu",25
"90903",153832241,"Fri",20
"90904",153832241,"Sat",60
"90905",153832245,"Sun",20
"90906",153832245,"Mon",15
"90907",153832245,"Tue",15
"90908",153832245,"Wed",5
"90909",153832245,"Thu",25
"90910",153832245,"Fri",20
"90911",153832245,"Sat",60
"90912",153832246,"Sun",15
"90913",153832246,"Mon",15
"90914",153832246,"Tue",15
"90915",153832246,"Wed",5
"90916",153832246,"Thu",15
"90917",153832246,"Fri",20
"90918",153832246,"Sat",60
"90919",153832249,"Sun",20
"90920",153832249,"Mon",15
"90921",153832249,"Tue",15
"90922",153832249,"Wed",5
"90923",153832249,"Thu",25
"90924",153832249,"Fri",20
"90925",153832249,"Sat",60
"90926",153832250,"Sun",20
"90927",153832250,"Mon",15
"90928",153832250,"Tue",15
"90929",153832250,"Wed",5
"90930",153832250,"Thu",25
"90931",153832250,"Fri",20
"90932",153832250,"Sat",60
"90933",153832264,"Sun",5
"90934",153832264,"Fri",5
"90935",153832264,"Sat",15
"90936",153832265,"Sun",5
"90937",153832265,"Fri",5
"90938",153832265,"Sat",15
"90939",153832266,"Sun",580
"90940",153832266,"Mon",40
"90941",153832266,"Tue",20
"90942",153832266,"Wed",30
"90943",153832266,"Thu",30
"90944",153832266,"Fri",20
"90945",153832266,"Sat",85
"90946",153832273,"Sun",95
"90947",153832273,"Mon",30
"90948",153832273,"Tue",35
"90949",153832273,"Wed",50
"90950",153832273,"Thu",55
"90951",153832273,"Fri",70
"90952",153832273,"Sat",135
"90953",153832274,"Sun",20
"90954",153832274,"Mon",5
"90955",153832274,"Tue",10
"90956",153832274,"Wed",5
"90957",153832274,"Thu",25
"90958",153832274,"Fri",20
"90959",153832274,"Sat",60
"90960",153832275,"Sun",575
"90961",153832275,"Mon",45
"90962",153832275,"Tue",30
"90963",153832275,"Wed",20
"90964",153832275,"Thu",20
"90965",153832275,"Fri",20
"90966",153832275,"Sat",90
"90967",153832276,"Sun",595
"90968",153832276,"Mon",45
"90969",153832276,"Tue",30
"90970",153832276,"Wed",25
"90971",153832276,"Thu",25
"90972",153832276,"Fri",25
"90973",153832276,"Sat",130
"90974",153832280,"Sun",20
"90975",153832280,"Mon",5
"90976",153832280,"Tue",10
"90977",153832280,"Wed",5
"90978",153832280,"Thu",25
"90979",153832280,"Fri",20
"90980",153832280,"Sat",60
"90981",153832281,"Sun",20
"90982",153832281,"Mon",5
"90983",153832281,"Tue",10
"90984",153832281,"Wed",5
"90985",153832281,"Thu",25
"90986",153832281,"Fri",20
"90987",153832281,"Sat",60
"90988",153832282,"Sun",5
"90989",153832282,"Sat",15
"90990",153832283,"Sun",20
"90991",153832283,"Mon",10
"90992",153832283,"Tue",10
"90993",153832283,"Wed",5
"90994",153832283,"Thu",25
"90995",153832283,"Fri",35
"90996",153832283,"Sat",65
"90997",153832290,"Sun",555
"90998",153832290,"Mon",40
"90999",153832290,"Tue",30
"91000",153832290,"Wed",20
"91001",153832290,"Thu",25
"91002",153832290,"Fri",20
"91003",153832290,"Sat",65
"91004",153832291,"Sun",20
"91005",153832291,"Mon",10
"91006",153832291,"Tue",10
"91007",153832291,"Wed",5
"91008",153832291,"Thu",25
"91009",153832291,"Fri",35
"91010",153832291,"Sat",65
"91011",153832292,"Sun",35
"91012",153832292,"Mon",20
"91013",153832292,"Tue",5
"91014",153832292,"Wed",15
"91015",153832292,"Fri",10
"91016",153832292,"Sat",30
"91017",153832293,"Sun",510
"91018",153832293,"Mon",5
"91019",153832293,"Tue",15
"91020",153832293,"Thu",10
"91021",153832293,"Fri",10
"91022",153832293,"Sat",30
"91023",153832295,"Sun",70
"91024",153832295,"Mon",60
"91025",153832295,"Tue",25
"91026",153832295,"Wed",20
"91027",153832295,"Thu",60
"91028",153832295,"Fri",50
"91029",153832295,"Sat",110
"91030",153832298,"Sun",515
"91031",153832298,"Mon",5
"91032",153832298,"Tue",15
"91033",153832298,"Thu",10
"91034",153832298,"Fri",10
"91035",153832298,"Sat",30
"91036",153832299,"Sun",5
"91037",153832299,"Thu",5
"91038",153832300,"Sun",70
"91039",153832300,"Mon",60
"91040",153832300,"Tue",25
"91041",153832300,"Wed",20
"91042",153832300,"Thu",55
"91043",153832300,"Fri",50
"91044",153832300,"Sat",105
"91045",153832301,"Sun",505
"91046",153832301,"Mon",5
"91047",153832301,"Tue",15
"91048",153832301,"Thu",10
"91049",153832301,"Fri",10
"91050",153832301,"Sat",30
"91051",153832305,"Sun",5
"91052",153832306,"Sun",70
"91053",153832306,"Mon",60
"91054",153832306,"Tue",25
"91055",153832306,"Wed",20
"91056",153832306,"Thu",60
"91057",153832306,"Fri",50
"91058",153832306,"Sat",100
"91059",153832312,"Sun",510
"91060",153832312,"Mon",5
"91061",153832312,"Tue",15
"91062",153832312,"Thu",10
"91063",153832312,"Fri",10
"91064",153832312,"Sat",30
"91065",153832313,"Sun",70
"91066",153832313,"Mon",60
"91067",153832313,"Tue",25
"91068",153832313,"Wed",20
"91069",153832313,"Thu",60
"91070",153832313,"Fri",55
"91071",153832313,"Sat",100
"91072",153832314,"Sat",5
"91073",153832331,"Sun",30
"91074",153832331,"Mon",10
"91075",153832331,"Tue",10
"91076",153832331,"Thu",20
"91077",153832331,"Fri",25
"91078",153832331,"Sat",60
"91079",153832332,"Sun",30
"91080",153832332,"Mon",10
"91081",153832332,"Tue",10
"91082",153832332,"Thu",20
"91083",153832332,"Fri",25
"91084",153832332,"Sat",55
"91085",153832336,"Sun",30
"91086",153832336,"Mon",10
"91087",153832336,"Tue",10
"91088",153832336,"Thu",20
"91089",153832336,"Fri",25
"91090",153832336,"Sat",55
"91091",153832337,"Sun",30
"91092",153832337,"Mon",10
"91093",153832337,"Tue",10
"91094",153832337,"Thu",20
"91095",153832337,"Fri",25
"91096",153832337,"Sat",60
"91097",153832346,"Sun",40
"91098",153832346,"Mon",10
"91099",153832346,"Tue",10
"91100",153832346,"Thu",20
"91101",153832346,"Fri",25
"91102",153832346,"Sat",60
"91103",153832347,"Sun",40
"91104",153832347,"Mon",10
"91105",153832347,"Tue",10
"91106",153832347,"Thu",20
"91107",153832347,"Fri",25
"91108",153832347,"Sat",60
"91109",153832348,"Sun",40
"91110",153832348,"Mon",10
"91111",153832348,"Tue",10
"91112",153832348,"Thu",20
"91113",153832348,"Fri",25
"91114",153832348,"Sat",60
"91115",153832352,"Sun",40
"91116",153832352,"Mon",10
"91117",153832352,"Tue",10
"91118",153832352,"Thu",20
"91119",153832352,"Fri",25
"91120",153832352,"Sat",60
"91121",153832353,"Sun",30
"91122",153832353,"Mon",10
"91123",153832353,"Tue",10
"91124",153832353,"Thu",20
"91125",153832353,"Fri",25
"91126",153832353,"Sat",60
"91127",153832354,"Sun",100
"91128",153832354,"Mon",40
"91129",153832354,"Tue",25
"91130",153832354,"Wed",20
"91131",153832354,"Thu",50
"91132",153832354,"Fri",50
"91133",153832354,"Sat",90
"91134",153832387,"Sun",30
"91135",153832387,"Mon",10
"91136",153832387,"Tue",10
"91137",153832387,"Thu",20
"91138",153832387,"Fri",25
"91139",153832387,"Sat",60
"91140",153832392,"Sun",30
"91141",153832392,"Mon",10
"91142",153832392,"Tue",10
"91143",153832392,"Thu",20
"91144",153832392,"Fri",25
"91145",153832392,"Sat",60
"91146",153832393,"Sun",30
"91147",153832393,"Mon",10
"91148",153832393,"Tue",5
"91149",153832393,"Thu",20
"91150",153832393,"Fri",25
"91151",153832393,"Sat",55
"91152",153832394,"Sun",30
"91153",153832394,"Mon",10
"91154",153832394,"Tue",10
"91155",153832394,"Thu",20
"91156",153832394,"Fri",20
"91157",153832394,"Sat",60
"91158",153832396,"Sun",30
"91159",153832396,"Mon",10
"91160",153832396,"Tue",10
"91161",153832396,"Thu",20
"91162",153832396,"Fri",25
"91163",153832396,"Sat",60
"91164",153832398,"Sun",80
"91165",153832398,"Mon",40
"91166",153832398,"Tue",20
"91167",153832398,"Wed",20
"91168",153832398,"Thu",45
"91169",153832398,"Fri",50
"91170",153832398,"Sat",80
"91171",153832399,"Sun",30
"91172",153832399,"Mon",10
"91173",153832399,"Tue",10
"91174",153832399,"Thu",20
"91175",153832399,"Fri",25
"91176",153832399,"Sat",60
"91177",153832401,"Sun",30
"91178",153832401,"Mon",10
"91179",153832401,"Tue",10
"91180",153832401,"Thu",20
"91181",153832401,"Fri",25
"91182",153832401,"Sat",60
"91183",153832403,"Sun",30
"91184",153832403,"Mon",10
"91185",153832403,"Tue",10
"91186",153832403,"Thu",20
